85,0.99,2,0.001,500,-10,0,601,0.00,0.20,10440.00,19.02,20.10,22
86,0.99,2,0.001,500,-10,0,601,1.00,1.00,9390.00,19.03,20.10,20
87,0.99,2,0.001,500,-10,0,601,0.00,0.17,8270.00,19.02,19.80,18
88,0.99,2,0.001,500,-10,0,601,0.00,1.00,9880.00,19.04,19.90,21
89,0.99,2,0.001,500,-10,0,601,0.00,0.25,10510.00,19.08,20.20,22
90,0.99,2,0.001,500,-10,0,601,1.00,1.00,9280.00,19.09,20.20,20
91,0.99,2,0.001,500,-10,0,601,0.00,0.20,10350.00,19.12,20.40,22
92,0.99,2,0.001,500,-10,0,601,1.00,1.00,10480.00,19.15,20.70,22
93,0.99,2,0.001,500,-10,0,601,0.00,0.50,11470.00,19.20,21.10,24
94,0.99,2,0.001,500,-10,0,601,1.00,0.33,11030.00,19.24,21.40,23
95,0.99,2,0.001,500,-10,0,601,0.00,0.17,11410.00,19.29,21.60,24
96,0.99,2,0.001,500,-10,0,601,0.00,0.50,9920.00,19.31,21.70,21
97,0.99,2,0.001,500,-10,0,601,1.00,1.00,11580.00,19.36,22.30,24
98,0.99,2,0.001,500,-10,0,601,1.00,1.00,11570.00,19.40,22.60,24
99,0.99,2,0.001,500,-10,0,601,0.00,1.00,13170.00,19.48,23.10,27
100,0.99,2,0.001,500,-10,0,601,0.00,1.00,10950.00,19.51,23.40,23
101,0.99,2,0.001,500,-10,0,601,0.00,0.50,11470.00,19.56,23.60,24
102,0.99,2,0.001,500,-10,0,601,0.00,0.33,12170.00,19.61,23.90,25
103,0.99,2,0.001,500,-10,0,601,0.00,0.33,10510.00,19.63,23.70,22
104,0.99,2,0.001,500,-10,0,601,1.00,1.00,11580.00,19.68,23.80,24
105,0.99,2,0.001,500,-10,0,601,0.00,0.33,10880.00,19.71,23.70,23
106,0.99,2,0.001,500,-10,0,601,0.00,1.00,12650.00,19.77,24.20,26
107,0.99,2,0.001,500,-10,0,601,0.00,1.00,10940.00,19.80,24.10,23
108,0.99,2,0.001,500,-10,0,601,0.00,0.33,11030.00,19.83,24.00,23
109,0.99,2,0.001,500,-10,0,601,0.00,1.00,10350.00,19.85,23.50,22
110,0.99,2,0.001,500,-10,0,601,1.00,1.00,10450.00,19.86,23.40,22
111,0.99,2,0.001,500,-10,0,601,0.00,1.00,12080.00,19.91,23.50,25
112,0.99,2,0.001,500,-10,0,601,1.00,1.00,10560.00,19.93,23.20,22
113,0.99,2,0.001,500,-10,0,601,0.00,1.00,12000.00,19.97,23.50,25
114,0.99,2,0.001,500,-10,0,601,0.00,0.25,11530.00,20.01,23.50,24
115,0.99,2,0.001,500,-10,0,601,0.00,0.25,12090.00,20.05,23.70,25
116,0.99,2,0.001,500,-10,0,601,0.00,0.50,11470.00,20.09,23.50,24
117,0.99,2,0.001,500,-10,0,601,0.00,1.00,10620.00,20.10,23.40,22
